date,irp,price_return
2017-02-24,105.750268452682,-31.663131935195654
2017-02-28,105.572352666513,-16.82414510830288
2017-03-01,105.388749056438,-17.391258737500248
2017-03-02,105.643280770889,24.151697095740055
2017-03-03,105.614491483872,-2.7251413253093215
2017-03-06,105.423069028814,-18.1246391824208
2017-03-07,105.432505641804,0.8951184097494291
2017-03-08,105.389390324805,-4.089376111905407
2017-03-09,105.305369936873,-7.972376315400487
2017-03-10,105.357138089367,4.916003098893729
2017-03-13,105.303120425604,-5.127100521388206
2017-03-14,105.337480914374,3.2630076517303763
2017-03-15,105.450277339872,10.708099768370616
2017-03-16,105.257320301192,-18.29839081959883
2017-03-17,105.240168584762,-1.629503428446366
2017-03-20,105.358972188854,11.288807846816518
2017-03-21,105.18365092149,-16.64037373577787
2017-03-22,105.122115215764,-5.850310878819931
2017-03-23,105.139664968629,1.669463445346242
2017-03-24,105.223663194003,7.989204207474732
2017-03-27,105.212160378988,-1.0931775862799142
2017-03-28,105.787045065674,54.640517276252076
2017-03-29,106.079894944165,27.68296234280987
2017-03-30,106.042615503039,-3.51427960459616
2017-03-31,106.401058129804,33.801752725981515
2017-04-03,106.515783303082,10.782333869090444
2017-04-04,106.654697258827,13.041631149603994
2017-04-05,106.626773448096,-2.618151047134587
2017-04-06,106.529349100246,-9.136949820340856
2017-04-07,106.438477655606,-8.530179279936378
2017-04-10,106.668939255933,21.652094750235218
2017-04-11,106.709920330286,3.841893867029267
2017-04-12,106.716351183463,0.6026481096710334
2017-04-13,106.487322294221,-21.461461781827616
2017-04-17,106.439651739625,-4.476641309871798
2017-04-18,106.492862134926,4.99911399852726
2017-04-19,106.440547984441,-4.912456049751546
2017-04-20,106.413679283623,-2.52429185369496
2017-04-21,106.524757891427,10.438376771837454
2017-04-24,106.506338009769,-1.7291643766770282
2017-04-25,106.354150314668,-14.289074053699391
2017-04-26,106.485760946228,12.374752764288122
2017-04-27,106.541645303215,5.248059129259186
2017-04-28,106.587630513742,4.316172365850246
2017-05-02,106.703017009073,10.825505246232492
2017-05-03,106.636446007359,-6.238905288716845
2017-05-04,106.67459265972,3.5772621640428603
2017-05-05,106.46574233265,-19.578263376754947
2017-05-08,106.497320177142,2.9660098920225586
2017-05-09,106.388320025251,-10.235013586228359
2017-05-10,106.439220659158,4.784419369994186
2017-05-11,106.477252040162,3.5730608293138566
2017-05-12,106.224698196583,-23.719042212296813
2017-05-15,106.370018409808,13.68045432862175
2017-05-16,106.292909306157,-7.2491388836581905
2017-05-17,106.287596344018,-0.49984163324579
2017-05-18,106.195214409558,-8.691694763797164
2017-05-19,106.323944362543,12.122010742265932
2017-05-22,106.303387216303,-1.9334446594565513
2017-05-23,106.200050330224,-9.720940111600518
2017-05-24,106.266998458426,6.303963886440389
2017-05-25,106.59305804589,30.683052329887328
2017-05-26,106.339241474825,-23.81173555933924
2017-05-29,106.095248243481,-22.944797043880083
2017-05-30,106.153873620637,5.525730711470889
2017-05-31,106.251047381285,9.154047547550448
2017-06-01,106.031544285539,-20.658911244264555
2017-06-02,105.865284331192,-15.680235109966079
2017-06-05,105.876598155978,1.068700174706727
2017-06-06,105.844954840335,-2.9886978042470425
2017-06-07,105.990745034421,13.773938900150107
2017-06-08,105.780570028402,-19.82956209532705
2017-06-09,105.802303334798,2.0545650671155435
2017-06-12,105.753886597088,-4.576151575527154
2017-06-13,105.738295020607,-1.4743265692351848
2017-06-14,105.870106707648,12.465841918041232
2017-06-16,105.869068667117,-0.09804850144012889
2017-06-19,105.849107497002,-1.885458176436039
2017-06-20,106.046470861862,18.64572782208862
2017-06-21,106.022705792201,-2.2410052374088885
2017-06-22,105.954749239399,-6.409622570393569
2017-06-23,105.661793722378,-27.64911616742083
2017-06-26,105.99688830215,31.7138833221442
2017-06-27,105.818934311783,-16.78860513902425
2017-06-28,105.899806226895,7.642480586103062
2017-06-29,105.853067014963,-4.413531393234749
2017-06-30,106.026987754237,16.430392068791377
2017-07-03,106.002043151245,-2.352665441162083
2017-07-04,105.962492399127,-3.7311311124044177
2017-07-05,105.956413983849,-0.5736383828247593
2017-07-06,105.991848017129,3.344208429458817
2017-07-07,105.776741250695,-20.294651943350004
2017-07-10,105.865965853925,8.435181702046712
2017-07-11,105.750198921405,-10.935236039856244
2017-07-12,105.782289061567,3.0345229124195683
2017-07-13,105.804709871326,2.1195239730498194
2017-07-14,105.771136529786,-3.1731424414682685
2017-07-17,105.635395245737,-12.833490165889971
2017-07-18,105.774920305574,13.208173218117736
2017-07-19,105.960895393729,17.582153464898997
2017-07-20,106.098263938395,12.964079262973716
2017-07-21,106.135488116235,3.5084624816872356
2017-07-24,106.157025678498,2.0292517276998545
2017-07-25,106.285084565327,12.063157008264103
2017-07-26,106.414918918354,12.215670106299203
2017-07-27,106.555711355866,13.23051682443177
2017-07-28,106.570947103294,1.4298386481725878
2017-07-31,106.57747329635,0.6123801311130883
2017-08-01,106.943141963336,34.31012724135485
2017-08-02,107.639946655195,65.15655693918987
2017-08-03,107.683038018002,4.00328726890109
2017-08-04,107.544526505653,-12.862890469884647
2017-08-07,107.970326241973,39.59287842488335
2017-08-08,107.736765058644,-21.631979031494495
2017-08-09,107.925190933127,17.489468370470718
2017-08-10,107.985314612105,5.570866121076268
2017-08-11,107.935158301835,-4.644734374313897
2017-08-14,107.843511381866,-8.490923755605229
2017-08-15,107.935905856885,8.567457961550229
2017-08-17,107.805894115812,-12.045272612561941
2017-08-18,107.751701667074,-5.02685397514302
2017-08-21,107.786992712038,3.2752192696716698
2017-08-22,107.827111710505,3.7220630669398957
2017-08-23,107.840530860036,1.2445060725574386
2017-08-24,107.635554820788,-19.007328470408424
2017-08-25,107.619440013251,-1.4971639774463696
2017-08-28,107.528930405081,-8.410154165349182
2017-08-29,107.386484370636,-13.247228807017342
2017-08-30,107.473064060352,8.062438231721814
2017-08-31,107.604673438794,12.245801270547307
2017-09-01,107.647101614163,3.942967718140178
2017-09-04,107.487579096309,-14.819025822522258
2017-09-05,107.467539635253,-1.8643513254723576
2017-09-06,107.71447271309,22.977457069837115
2017-09-08,107.498929493244,-20.010609012599545
2017-09-11,107.546087487278,4.386833827676462
2017-09-12,107.451089871519,-8.833200535559582
2017-09-13,107.325633833292,-11.67564129661347
2017-09-14,107.249225660797,-7.119284533059211
2017-09-15,107.251894723329,0.24886543614321965
2017-09-18,107.232884777465,-1.7724578118682999
2017-09-19,107.24241094165,0.888362203885773
2017-09-20,107.238257872446,-0.3872599625021067
2017-09-22,107.288103915258,4.648158577071904
2017-09-25,107.31902453783,2.882017804735071
2017-09-26,107.567354836765,23.13944801533907
2017-09-27,107.522687368461,-4.152511547000914
2017-09-28,107.425573084898,-9.031980686105001
2017-09-29,107.438353803,1.1897277096117875
2017-10-02,107.376872142048,-5.72250586273193
2017-10-03,107.607536597697,21.481763348802918
